,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Direct GHG Emissions (Metric Tons CO2e),Indirect GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Source EUI (kBtu/ft²),Primary Property Type - Self Selected,Largest Property Use Type (ft²),2nd Largest Property Use (ft²),3rd Largest Property Use Type (ft²),Total area (ft²),Site Gas (kBtu/ft²),Electricity Use Grid Purchase (kBtu),ENERGY STAR Score,Property Id,Electricity Use - Grid Purchase (kBtu),Electricity Use Area (kBtu/ft²),GHG Emissions Area (Metric Tons CO2e/ft²),Water use Area (kgal/ft²),Code Property Type
4776,1939,1,100,92.2,3910300.0,41678.4,201070.6,279.2,215.5,63.7,51000.0,2146.8,42.09,124.8,Multifamily Housing,51000.0,0.0,0.0,51000.0,76.67254901960784,686053.1,50,4527654,686053.1,13.452021568627451,0.005474509803921568,0.04209411764705883,0
4777,1927,1,100,88.9,4577900.2,48909.4,221052.9,333.3,259.7,73.6,62934.0,9255.8,147.07,119.5,Multifamily Housing,62934.0,0.0,0.0,62934.0,72.74128769822354,793473.4,59,4411851,793473.4,12.60802427940382,0.005296024406521118,0.1470715352591604,0
4778,1956,1,100,55.9,259600.0,2596.0,710603.9,845.2,610.4,234.8,191512.0,0.0,0.0,84.7,Multifamily Housing,191512.0,0.0,0.0,191512.0,1.35552863528134,2530288.0,86,3094917,2530288.0,13.212164250804127,0.004413300472033085,0.0,0
4779,1938,1,100,171.1,3817199.8,38172.0,352868.8,613.5,500.0,113.5,52872.0,4507.0,85.24,224.9,Multifamily Housing,52872.0,0.0,0.0,52872.0,72.19700030261764,1222879.1,1,4926060,1222879.1,23.129049402330157,0.011603495233772129,0.0852436072022999,0
4780,1960,1,100,85.7,5293399.9,56061.6,287786.8,377.9,281.2,96.8,73956.0,0.0,0.0,119.4,Multifamily Housing,73956.0,0.0,0.0,73956.0,71.57498918275732,1042925.2,62,4843864,1042925.2,14.10196873816864,0.005109795013251122,0.0,0
4781,1940,1,100,62.2,2628700.3,28052.2,151930.6,190.1,139.6,50.5,51000.0,1955.4,38.34,87.6,Multifamily Housing,51000.0,0.0,0.0,51000.0,51.5431431372549,543729.6,89,2850597,543729.6,10.661364705882352,0.0037274509803921566,0.03834117647058824,0
4782,1927,1,100,80.1,5982481.2,63549.4,231630.6,394.1,317.8,76.4,84945.0,13974.4,164.51,104.4,Multifamily Housing,84945.0,0.0,0.0,84945.0,70.42770263111426,823156.9,85,3538057,823156.9,9.69046912708223,0.004639472599917594,0.16451115427629642,0
4783,1919,1,100,50.8,9003599.8,105170.8,3936599.5,1724.7,478.2,1246.5,442034.0,0.0,0.0,116.8,Office,265220.0,176814.0,0.0,442034.0,20.36856848115756,13431679.0,82,2792862,13431679.0,30.386076636638812,0.003901736065551519,0.0,1
4784,1961,1,100,81.8,5269629.3,56511.1,370214.8,402.4,279.9,122.5,80604.0,2899.8,35.98,120.1,Multifamily Housing,80604.0,0.0,0.0,80604.0,65.37677162423701,1320341.1,81,3530285,1320341.1,16.380590293285696,0.00499230807404099,0.03597588209021885,0
4785,1941,1,100,73.5,7575187.1,80820.3,443880.1,590.4,442.7,147.7,132200.0,6738.9,50.98,102.1,Multifamily Housing,132200.0,0.0,0.0,132200.0,57.300961422087745,1591603.6,88,3533574,1591603.6,12.039361573373677,0.0044659606656580935,0.0509750378214826,0
4786,1941,1,100,73.3,6898884.2,74805.5,318428.0,472.3,366.4,105.9,109695.0,5276.7,48.1,98.7,Multifamily Housing,109695.0,0.0,0.0,109695.0,62.891510096175764,1141318.4,82,5802568,1141318.4,10.404470577510368,0.00430557454760928,0.0481033775468344,0
4787,1929,1,100,82.5,3683951.4,40924.0,156597.0,247.4,195.7,51.7,51426.0,1737.4,33.78,109.2,Multifamily Housing,51426.0,0.0,0.0,51426.0,71.63597013183993,557153.8,87,3533590,557153.8,10.834087815501887,0.004810796095360324,0.03378446700112783,0
4788,1968,1,100,151.4,12155900.2,135585.9,1372603.9,1086.0,645.7,440.4,111667.0,13856.2,124.08,247.7,Senior Care Community,111667.0,0.0,0.0,111667.0,108.85848281049907,4745409.4,23,2736924,4745409.4,42.496076728129175,0.009725344103450438,0.12408500273133513,6
4789,1961,1,100,95.0,7171199.9,77059.5,380768.5,508.5,380.9,127.7,90000.0,5862.2,65.14,131.7,Multifamily Housing,90000.0,0.0,0.0,90000.0,79.67999888888889,1375563.9,33,4843960,1375563.9,15.284043333333333,0.00565,0.06513555555555556,0
4790,1927,1,100,63.7,5805800.0,61842.1,353744.4,425.5,308.4,117.1,110957.0,7029.4,63.35,90.7,Multifamily Housing,110957.0,0.0,0.0,110957.0,52.32477446217904,1262197.7,92,2676224,1262197.7,11.375557197833395,0.0038348188938057085,0.06335246987571762,0
4791,1941,1,100,74.9,3610499.5,39078.3,172725.0,246.5,191.8,54.7,56100.0,4303.5,76.71,100.6,Multifamily Housing,56100.0,0.0,0.0,56100.0,64.3582798573975,589337.7,75,2960364,589337.7,10.505128342245989,0.004393939393939394,0.07671122994652406,0
4792,1938,1,100,82.4,3844000.0,41214.0,198135.1,268.3,204.2,64.1,55051.0,5459.4,99.17,112.7,Multifamily Housing,55000.0,51.0,0.0,55051.0,69.82616119598191,691022.1,66,2596991,691022.1,12.552398684855861,0.004873662603767416,0.09916986067464714,0
4793,1900,1,100,93.6,4849400.1,52197.9,214235.6,328.8,257.6,71.2,60000.0,1890.3,31.51,125.0,Multifamily Housing,60000.0,0.0,0.0,60000.0,80.823335,767480.7,61,4568383,767480.7,12.791345,0.0054800000000000005,0.031505,0
4794,1963,1,100,67.0,3042700.0,33052.3,212049.2,231.7,161.6,70.1,56700.0,0.0,0.0,98.2,Multifamily Housing,56700.0,0.0,0.0,56700.0,53.66313932980599,755505.5,90,4871882,755505.5,13.324611992945327,0.00408641975308642,0.0,0
4795,1962,1,100,66.2,4859970.9,52217.0,71683.0,280.8,258.1,22.7,77160.0,6564.8,85.08,76.1,Multifamily Housing,77160.0,0.0,0.0,77160.0,62.985625972006225,244582.3,99,2827813,244582.3,3.1698068947641262,0.0036391912908242613,0.0850803525142561,0
4796,1963,1,100,80.8,6779000.3,72091.3,419263.0,499.9,360.1,139.9,102550.0,5932.1,57.85,115.6,Multifamily Housing,102550.0,0.0,0.0,102550.0,66.10434227206241,1507265.9,66,4843874,1507265.9,14.697863481228667,0.004874695270599708,0.0578459288152121,0
4797,1941,1,100,139.6,4747699.7,50916.5,464191.7,982.5,831.5,151.0,100800.0,2806.3,27.84,177.2,Multifamily Housing,100800.0,0.0,0.0,100800.0,47.10019543650794,1627025.9,16,3043155,1627025.9,16.14112996031746,0.00974702380952381,0.02784027777777778,0
4798,1941,1,100,79.5,7132299.8,76632.8,296463.0,477.2,378.8,98.4,102990.0,7913.9,76.84,105.0,Multifamily Housing,102990.0,0.0,0.0,102990.0,69.25235265559763,1059933.3,69,4043803,1059933.3,10.291613748907661,0.004633459559180503,0.07684144091659384,0
4799,1940,1,100,93.4,4492100.4,47851.7,214013.0,306.4,238.6,67.8,55932.0,4480.0,80.1,125.3,Multifamily Housing,55932.0,0.0,0.0,55932.0,80.31360223128085,730212.3,43,2960395,730212.3,13.055358292211972,0.0054780805263534285,0.08009726095973682,0
4800,1931,1,100,76.2,5454799.6,58550.1,202994.9,357.4,289.7,67.7,81200.0,5032.5,61.98,98.7,Multifamily Housing,81200.0,0.0,0.0,81200.0,67.17733497536945,729124.4,74,4043802,729124.4,8.979364532019705,0.004401477832512315,0.061976600985221675,0
4801,1931,1,100,56.3,4067404.0,40674.0,200278.5,280.8,216.0,64.8,84700.0,4929.3,58.2,76.3,Multifamily Housing,84700.0,0.0,0.0,84700.0,48.021298701298704,697900.1,98,3538107,697900.1,8.239670602125146,0.0033152302243211335,0.058197166469893744,0
4802,1964,1,100,15.9,740400.0,7538.9,687146.7,268.2,39.3,228.9,201462.0,9391.8,46.62,42.3,Multifamily Housing,201462.0,0.0,0.0,201462.0,3.675134764868809,2466722.4,100,2816001,2466722.4,12.244107573636715,0.0013312684277928344,0.0466182208059088,0
4803,1942,1,100,66.8,4280121.9,45385.0,232579.2,303.4,227.3,76.1,76300.0,5122.7,67.14,92.6,Multifamily Housing,76300.0,0.0,0.0,76300.0,56.09596199213631,819556.0,92,5737475,819556.0,10.741231979030145,0.003976408912188728,0.0671389252948886,0
4804,1961,1,100,84.3,7083954.2,70839.5,464965.7,531.7,381.2,150.5,104100.0,6465.6,62.11,121.0,Multifamily Housing,104100.0,0.0,0.0,104100.0,68.04951200768492,1621261.2,68,4411832,1621261.2,15.57407492795389,0.005107588856868396,0.062109510086455336,0
4805,1960,1,100,80.0,4918757.9,52961.0,437223.8,403.2,261.3,141.9,80604.0,4931.2,61.18,123.7,Multifamily Housing,80604.0,0.0,0.0,80604.0,61.02374447918218,1529321.1,80,3533624,1529321.1,18.973265594759567,0.005002233139794551,0.06117810530494764,0
4806,1962,1,100,103.1,5423399.5,57359.0,347184.0,404.5,288.1,116.4,64800.0,5445.4,84.03,148.7,Multifamily Housing,64800.0,0.0,0.0,64800.0,83.69443672839506,1254459.3,19,2815992,1254459.3,19.358939814814814,0.006242283950617284,0.08403395061728394,0
4807,1962,1,100,84.6,9243600.6,99488.5,499588.1,657.9,491.0,166.9,130496.0,8289.5,63.52,117.7,Multifamily Housing,130496.0,0.0,0.0,130496.0,70.83435967385974,1798738.2,54,2794327,1798738.2,13.783856976459049,0.0050415338401177045,0.06352301986267778,0
4808,1963,1,100,84.3,6948300.5,73474.5,361429.7,489.0,369.1,119.9,97779.0,8501.3,86.94,116.1,Multifamily Housing,97779.0,0.0,0.0,97779.0,71.06127593859622,1292151.7,61,3068682,1292151.7,13.215022653125926,0.005001073850213236,0.08694402683602818,0
4809,1963,1,100,90.3,5445100.1,58105.0,258723.9,375.4,289.2,86.2,70597.0,4666.1,66.1,122.3,Multifamily Housing,70597.0,2000.0,0.0,72597.0,75.00447814647988,929189.9,45,3523207,929189.9,12.799287849360166,0.005171012576277256,0.06427400581291239,0
4810,1930,1,100,80.9,5711899.8,60134.6,397907.7,429.4,303.4,126.0,87376.0,8238.9,94.29,117.4,Multifamily Housing,87376.0,0.0,0.0,87376.0,65.37149560520051,1357661.2,59,3114783,1357661.2,15.538147775132758,0.00491439296832082,0.0942924830617103,0
4811,1930,1,100,71.5,4422500.2,47073.2,196935.0,300.4,234.9,65.5,71680.0,4559.6,63.61,95.7,Multifamily Housing,71680.0,0.0,0.0,71680.0,61.69782645089286,705478.8,83,2834376,705478.8,9.842059151785715,0.004190848214285714,0.06361049107142858,0
4812,1980,1,100,35.6,128900.0,1289.0,614542.4,207.9,6.8,201.1,64411.0,2581.5,40.08,107.7,Multifamily Housing,64411.0,0.0,0.0,64411.0,2.0012109732809615,2166664.3,90,2774782,2166664.3,33.63810995016379,0.003227709552716151,0.040078558010277744,0
4813,1931,1,100,11.4,0.0,0.0,202865.7,66.3,0.0,66.3,62675.0,3123.1,49.83,35.8,Multifamily Housing,62675.0,0.0,0.0,62675.0,0.0,714800.3,100,3522058,714800.3,11.4048711607499,0.001057838053450339,0.04983007578779417,0
4814,1962,1,100,104.4,4833791.3,0.0,0.0,340.1,256.7,83.4,54923.0,1453.5,26.46,143.8,Multifamily Housing,54923.0,2737.0,0.0,57660.0,83.83266215747484,898694.7,49,2814099,898694.7,15.586103017689906,0.005898369753728755,0.02520811654526535,0
4815,1958,1,100,70.1,5679100.2,60403.5,341297.8,440.7,329.7,110.9,103450.0,5752.0,55.6,97.6,Multifamily Housing,103450.0,0.0,0.0,103450.0,54.89705364910585,1195464.1,70,5859345,1195464.1,11.555960367327213,0.004260028999516674,0.055601739971000486,0
4816,1971,1,100,117.8,5008800.2,53219.8,616595.5,467.9,266.0,201.9,60975.0,5288.0,86.72,198.3,Senior Care Community,60975.0,0.0,0.0,60975.0,82.14514473144732,2175443.2,7,4520800,2175443.2,35.67762525625257,0.007673636736367363,0.0867240672406724,6
4817,1954,1,100,63.8,3671898.5,36719.0,360483.0,309.2,195.0,114.1,76540.0,2342.5,30.49,100.4,Multifamily Housing,76840.0,6000.0,0.0,82840.0,44.32518710767745,1229968.2,85,4025720,1229968.2,14.847515692901979,0.0037324963785610814,0.028277402221149203,0
4818,1927,1,100,74.8,4353199.8,46473.1,281796.6,323.4,231.2,92.2,71511.0,4895.9,68.46,107.5,Multifamily Housing,71511.0,0.0,0.0,71511.0,60.87454797164072,993669.9,32,4412235,993669.9,13.895343373746696,0.004522381172127365,0.06846359301366223,0
4819,1986,1,100,95.9,3418600.3,36684.7,740399.9,416.0,181.6,234.4,62000.0,0.0,0.0,185.8,K-12 School,62000.0,0.0,0.0,62000.0,55.13871451612903,2526244.8,24,4926014,2526244.8,40.74588387096774,0.006709677419354839,0.0,5
4820,1939,1,100,67.8,3943900.1,42152.6,358792.2,326.1,209.5,116.6,76700.0,3157.8,41.17,105.4,Multifamily Housing,76700.0,0.0,0.0,76700.0,51.41981877444589,1256834.2,67,2803052,1256834.2,16.386365058670144,0.004251629726205998,0.04117079530638853,0
4821,1931,1,100,88.1,5331000.4,57308.0,417571.8,418.1,283.2,134.9,77000.0,5828.8,75.7,132.0,Multifamily Housing,77000.0,0.0,0.0,77000.0,69.23377142857143,1453750.8,47,2734783,1453750.8,18.87988051948052,0.00542987012987013,0.0756987012987013,0
4822,1965,1,100,107.0,1993199.8,19932.0,3620142.0,1265.3,105.9,1159.4,135404.0,0.0,0.0,305.2,Supermarket/Grocery Store,135404.0,0.0,0.0,135404.0,14.72039083040383,12493379.9,100,2827434,12493379.9,92.2674359693953,0.009344627928273905,0.0,16
4823,1934,1,100,95.4,4241800.1,45142.1,222889.1,297.8,225.3,72.5,52668.0,2713.6,51.52,131.2,Multifamily Housing,52668.0,0.0,0.0,52668.0,80.53846927925875,781631.2,9,4412242,781631.2,14.840723019670387,0.005654287233234602,0.051522746259588366,0
4824,1931,1,100,75.0,3975313.2,42593.2,656712.9,423.6,211.1,212.4,83526.0,0.0,0.0,136.0,Senior Care Community,83526.0,0.0,0.0,83526.0,47.59372171539401,2288989.8,99,3395621,2288989.8,27.40451835356655,0.005071474750377129,0.0,6
4825,1926,1,100,15.7,0.0,0.0,283852.1,90.0,0.0,90.0,61809.0,0.0,0.0,49.3,Multifamily Housing,61809.0,0.0,0.0,61809.0,0.0,969789.3,100,3122654,969789.3,15.690098529340387,0.0014560986264136292,0.0,0
4826,1988,1,100,6.7,189416.3,1842.3,52780.5,26.1,10.1,16.0,53631.0,0.0,0.0,13.8,Multifamily Housing,53631.0,0.0,0.0,53631.0,3.531843523335384,172470.6,100,4932922,172470.6,3.2158751468367175,0.00048665883537506296,0.0,0
4827,1931,1,100,52.7,2209700.0,23224.2,289522.0,211.4,117.4,94.0,61212.0,3215.8,52.54,89.9,Multifamily Housing,61212.0,0.0,0.0,61212.0,36.0991308893681,1013268.7,88,4042562,1013268.7,16.553432333529372,0.0034535711951904856,0.052535450565248644,0
4828,1952,1,100,60.1,2929500.1,31724.5,271724.4,242.5,155.6,86.9,64350.0,0.0,0.0,93.5,Multifamily Housing,64350.0,2500.0,0.0,66850.0,43.82199102468213,936252.8,92,2728482,936252.8,14.005277486910995,0.0036275243081525803,0.0,0
4829,1988,2,100,5.2,242854.8,2349.3,92396.5,42.2,12.9,29.3,107262.0,2662.5,24.82,11.6,Multifamily Housing,107262.0,0.0,0.0,107262.0,2.264127090675169,315256.8,100,4932893,315256.8,2.9391284891200984,0.0003934291734258172,0.024822397493986688,0
4830,1998,1,100,52.4,2103383.6,22398.0,506433.2,276.3,111.7,164.5,74000.0,0.0,0.0,105.1,K-12 School,74000.0,0.0,0.0,74000.0,28.424102702702704,1773096.0,91,2944604,1773096.0,23.960756756756755,0.003733783783783784,0.0,5
4831,1928,1,100,94.9,5203399.8,55369.7,202360.7,342.8,276.4,66.4,62400.0,0.0,0.0,123.6,Multifamily Housing,62400.0,0.0,0.0,62400.0,83.3878173076923,715810.3,68,2809580,715810.3,11.47131891025641,0.005493589743589744,0.0,0
4832,1931,1,100,67.8,3721981.7,40418.1,244043.7,277.3,197.7,79.6,67503.0,42.0,0.62,97.8,Multifamily Housing,67503.0,0.0,0.0,67503.0,55.138019051005145,857317.9,87,2771694,857317.9,12.700441461860954,0.004107965571900509,0.0006221945691302609,0
4833,1952,1,100,90.7,8234100.2,89530.6,434974.3,579.5,437.4,142.2,107625.0,0.0,0.0,125.0,Multifamily Housing,107625.0,0.0,0.0,107625.0,76.50731893147503,1531831.1,61,2734813,1531831.1,14.233041579558654,0.005384436701509872,0.0,0
4834,1965,1,100,127.3,24533099.7,243011.1,1256779.0,1706.7,1303.1,403.6,226965.0,0.0,0.0,173.7,Multifamily Housing,226965.0,0.0,0.0,226965.0,108.09199524155707,4349190.8,5,2671381,4349190.8,19.162385389817814,0.007519661621835966,0.0,0
4835,1948,1,90,60.9,525400.0,5556.2,2256114.3,799.9,81.5,718.4,147520.0,2847.7,19.3,173.4,Office,147520.0,0.0,0.0,147520.0,3.5615509761388284,7741146.1,78,4372366,7741146.1,52.47523115509761,0.005422315618221258,0.019303823210412147,1
4836,1931,1,100,92.3,4113192.2,44209.3,147026.0,293.4,244.5,49.0,53990.0,2715.7,50.3,117.1,Multifamily Housing,53990.0,0.0,0.0,53990.0,76.1843341359511,527571.9,68,2787423,527571.9,9.771659566586406,0.0054343396925356545,0.050300055565845526,0
4837,1926,1,100,105.9,4666499.7,50100.2,428251.2,384.5,247.9,136.6,57960.0,8055.0,138.98,164.3,Multifamily Housing,57960.0,0.0,0.0,57960.0,80.51241718426502,1472325.7,41,3521963,1472325.7,25.402444789510007,0.006633885438233265,0.1389751552795031,0
4838,1931,1,100,124.0,13936100.1,150324.7,338965.9,847.5,740.2,107.3,121716.0,11886.3,97.66,150.1,Multifamily Housing,121716.0,0.0,0.0,121716.0,114.49686236813565,1156552.0,14,3520583,1156552.0,9.502053961681291,0.006962930099576063,0.09765601892931085,0
4839,1930,1,100,71.0,4300321.4,46632.0,24645.5,236.1,228.4,7.7,61740.0,16043.3,259.85,77.4,Multifamily Housing,61740.0,0.0,0.0,61740.0,69.65211208292841,83198.6,90,5871720,83198.6,1.3475639779721413,0.003824101068999028,0.25985260770975055,0
4840,1931,1,100,90.2,8403599.9,90761.2,292021.0,542.9,446.4,96.5,104734.0,6355.5,60.68,115.4,Multifamily Housing,104734.0,0.0,0.0,104734.0,80.23755323008766,1039858.6,69,4043798,1039858.6,9.928567609372314,0.005183607997402945,0.06068229992170642,0
4841,2005,1,100,78.8,4379737.7,47103.4,477646.5,383.9,232.6,151.2,76259.0,0.0,0.0,127.4,Multifamily Housing,76259.0,0.0,0.0,76259.0,57.43240404411283,1629730.2,29,3127841,1629730.2,21.37098834235959,0.005034159902437745,0.0,0
4842,1989,1,100,81.4,4417250.2,47380.5,557847.9,411.3,234.6,176.6,77652.0,6181.2,79.6,136.7,Multifamily Housing,77652.0,0.0,0.0,77652.0,56.88520836552826,1903377.4,62,2741470,1903377.4,24.511633956627,0.0052967083912841915,0.07960129809921186,0
4843,1986,1,100,71.6,2403806.7,26951.3,664957.7,341.6,127.7,214.0,65792.0,0.0,0.0,148.4,K-12 School,65792.0,0.0,0.0,65792.0,36.53645883998055,2305602.2,20,3788683,2305602.2,35.043807757782105,0.005192120622568094,0.0,5
4844,1925,1,100,92.1,6200500.2,66370.8,439681.5,472.1,329.3,142.8,84000.0,393.1,4.68,135.0,Multifamily Housing,84000.0,0.0,0.0,84000.0,73.81547857142857,1538897.3,32,2856193,1538897.3,18.320205952380952,0.005620238095238096,0.004679761904761905,0
4845,1929,1,100,112.2,4796600.0,51555.8,259784.8,354.7,270.1,84.6,52700.0,3883.1,73.68,153.8,Multifamily Housing,52700.0,0.0,0.0,52700.0,91.01707779886148,911371.5,34,4042560,911371.5,17.293576850094876,0.006730550284629981,0.0736831119544592,0
4846,1938,1,100,53.9,3248700.0,35493.2,162547.0,224.0,172.6,51.5,70560.0,6238.6,88.42,73.0,Multifamily Housing,70560.0,0.0,0.0,70560.0,46.041666666666664,554610.4,96,2815247,554610.4,7.860124716553289,0.0031746031746031746,0.0884155328798186,0
4847,1932,1,100,62.1,3745299.8,40022.5,222846.3,273.0,198.9,74.1,73206.0,2116.4,28.91,88.0,Multifamily Housing,73206.0,0.0,0.0,73206.0,51.16110428106985,798411.4,47,4412181,798411.4,10.906365598448215,0.0037292025243832474,0.02891019861759965,0
4848,1935,1,100,107.8,4828500.1,48285.0,234629.3,342.9,266.7,76.2,53700.0,3518.8,65.53,145.0,Multifamily Housing,53700.0,0.0,0.0,53700.0,89.91620297951582,821401.9,22,4403945,821401.9,15.296124767225326,0.006385474860335195,0.0655270018621974,0
4849,1938,1,100,75.0,3449808.2,36684.8,197840.0,272.2,205.9,66.4,59518.0,0.0,0.0,103.7,Multifamily Housing,59518.0,0.0,0.0,59518.0,57.96243489364562,715188.5,69,4410477,715188.5,12.016339594744448,0.004573406364461171,0.0,0
4850,1960,1,100,96.0,6894735.8,75975.1,510130.7,527.7,366.2,161.5,89990.0,0.0,0.0,141.2,Multifamily Housing,89990.0,0.0,0.0,89990.0,76.61668852094677,1740566.2,43,2783905,1740566.2,19.341773530392267,0.00586398488720969,0.0,0
4851,1928,1,100,81.4,5946517.2,65086.6,344546.9,429.0,315.8,113.1,87990.0,0.0,0.0,114.5,Multifamily Housing,87990.0,0.0,0.0,87990.0,67.58173883395841,1218893.4,71,2783904,1218893.4,13.852635526764404,0.004875554040231845,0.0,0
4852,1960,1,100,182.1,43160586.6,0.0,0.0,2840.4,2292.5,548.0,292230.0,0.0,0.0,263.0,Hospital (General Medical & Surgical),292230.0,0.0,0.0,292230.0,147.693893850734,10046315.3,100,2643396,10046315.3,34.37811073469528,0.009719741299661227,0.0,12
4853,1940,1,100,77.2,3921800.1,41901.9,216273.2,279.7,208.3,71.4,60750.0,0.0,0.0,107.5,Multifamily Housing,60750.0,0.0,0.0,60750.0,64.55638024691358,769006.8,65,3117304,769006.8,12.65854814814815,0.0046041152263374486,0.0,0
4854,1935,1,100,51.0,4077582.2,40775.8,384089.5,345.5,216.6,129.0,107258.0,0.0,0.0,80.6,Multifamily Housing,107258.0,0.0,0.0,107258.0,38.016578716739076,1389658.6,90,4410478,1389658.6,12.956223312014023,0.0032212049450856812,0.0,0
4855,1940,1,100,55.7,4672648.5,50717.8,26058.6,256.4,248.2,8.3,85547.0,3099.5,36.23,60.6,Multifamily Housing,85547.0,0.0,0.0,85547.0,54.62083416133821,88911.9,99,3427967,88911.9,1.0393339333933393,0.0029971828351666335,0.036231545232445324,0
4856,1928,1,100,64.4,1234000.0,14302.6,656879.9,273.5,65.5,208.0,54000.0,0.0,0.0,154.3,K-12 School,54000.0,0.0,0.0,54000.0,22.85185185185185,2241274.5,46,2818326,2241274.5,41.50508333333333,0.0050648148148148145,0.0,5
4857,1927,1,100,91.7,4647100.1,50297.9,220639.1,318.2,246.8,71.4,59050.0,0.0,0.0,123.5,Multifamily Housing,59050.0,0.0,0.0,59050.0,78.69771549534292,769416.2,55,3094724,769416.2,13.029910245554614,0.005388653683319221,0.0,0
4858,1935,1,100,72.4,5470100.1,54701.0,439163.6,442.0,300.8,141.2,98532.0,6414.9,65.1,108.2,Multifamily Housing,98532.0,0.0,0.0,98532.0,55.51597552064304,1521243.6,42,3523197,1521243.6,15.439081719644381,0.004485852311939268,0.06510473754719279,0
4859,1931,1,100,63.1,5640699.8,60462.9,487319.0,478.5,320.1,158.4,120900.0,0.0,0.0,95.6,Multifamily Housing,120900.0,0.0,0.0,120900.0,46.655912324234905,1707238.1,92,4042561,1707238.1,14.121076095947064,0.0039578163771712156,0.0,0
4860,2000,1,100,102.0,4880806.2,52154.0,346064.7,372.6,259.2,113.4,59849.0,5649.3,94.39,149.7,Multifamily Housing,59849.0,0.0,0.0,59849.0,81.55200922321175,1221925.9,48,2988184,1221925.9,20.416813981854332,0.006225667930959582,0.09439255459573259,0
4861,1995,1,100,46.7,3331597.3,36845.0,826296.7,448.8,187.2,261.6,134650.0,0.0,0.0,92.8,K-12 School,134650.0,0.0,0.0,134650.0,24.74264611956925,2819324.5,83,2850958,2819324.5,20.938169327887113,0.0033330857779428147,0.0,5
4862,1938,1,100,72.9,4344400.0,46576.1,268055.3,329.2,241.0,88.2,74550.0,3157.5,42.35,103.1,Multifamily Housing,74550.0,0.0,0.0,74550.0,58.27498323272971,950102.1,70,2857447,950102.1,12.744494969818913,0.0044158283031522465,0.04235412474849094,0
4863,1931,1,100,88.2,4431800.2,47122.2,266378.0,332.5,245.6,86.9,62400.0,3441.8,55.16,123.9,Multifamily Housing,62400.0,0.0,0.0,62400.0,71.0224391025641,935909.3,69,4042874,935909.3,14.998546474358974,0.005328525641025641,0.055157051282051284,0
4864,1939,1,100,79.2,4498400.1,48394.2,179924.2,312.2,252.2,59.9,67200.0,0.0,0.0,103.2,Multifamily Housing,67200.0,0.0,0.0,67200.0,66.94047767857143,645721.0,63,2847650,645721.0,9.608943452380952,0.004645833333333333,0.0,0
4865,1936,1,100,80.8,4298999.0,47264.1,188958.1,288.2,228.3,59.8,61200.0,0.0,0.0,106.9,Multifamily Housing,61192.0,0.0,0.0,61192.0,70.25426526343313,644725.3,79,4406056,644725.3,10.536104392731076,0.00470976598248137,0.0,0
4866,1939,1,100,83.1,3390234.8,36357.5,410693.9,318.7,187.2,131.4,59030.0,3310.5,56.08,137.3,Multifamily Housing,59030.0,0.0,0.0,59030.0,57.432403862442825,1416186.1,53,2669102,1416186.1,23.990955446383197,0.005398949686600034,0.05608165339657801,0
4867,1963,1,100,81.2,3503950.4,37091.9,247691.8,274.8,194.3,80.4,55188.0,3861.7,69.97,118.0,Multifamily Housing,55188.0,0.0,0.0,55188.0,63.49116474595927,866659.8,54,2663794,866659.8,15.703772559252013,0.0049793433355077195,0.06997354497354497,0
4868,1963,1,100,73.5,3300201.8,34961.7,231274.6,258.3,183.5,74.8,57330.0,0.0,0.0,106.5,Multifamily Housing,57330.0,0.0,0.0,57330.0,57.5650061050061,805615.7,61,2663842,805615.7,14.052253619396476,0.004505494505494505,0.0,0
4869,1971,1,100,163.9,3031118.5,32950.2,2513397.1,967.2,161.0,806.2,71500.0,1669.2,23.35,426.0,Hospital (General Medical & Surgical),71500.0,7500.0,0.0,79000.0,38.36858860759494,8687470.3,81,3550833,8687470.3,109.96797848101266,0.012243037974683546,0.021129113924050633,12
4870,1953,1,100,108.8,4305699.9,48344.4,1832565.5,816.6,228.7,587.9,97800.0,0.0,0.0,249.6,Office,97800.0,0.0,0.0,97800.0,44.025561349693255,6335228.4,49,2966738,6335228.4,64.77738650306749,0.008349693251533742,0.0,1
4871,1992,1,100,86.0,1026200.2,11989.9,1720920.9,606.0,54.5,551.5,81000.0,1400.4,17.29,243.7,Office,81000.0,22000.0,0.0,103000.0,9.963108737864077,5942911.3,48,2966694,5942911.3,57.69816796116505,0.005883495145631068,0.01359611650485437,1
4872,1971,1,100,92.3,30218959.0,333714.2,1884300.5,2219.2,1605.1,614.1,399000.0,0.0,0.0,131.6,Multifamily Housing,399000.0,0.0,0.0,399000.0,75.73673934837093,6617983.6,57,2677888,6617983.6,16.58642506265664,0.005561904761904762,0.0,0
4873,1971,1,100,89.2,26317984.4,290048.8,1643243.8,1935.2,1397.9,537.3,360050.0,0.0,0.0,127.2,Multifamily Housing,360050.0,0.0,0.0,360050.0,73.09536008887655,5789754.4,66,2711620,5789754.4,16.080417719761144,0.005374809054298014,0.0,0
